"item_id","category","item_name","unit","verification_method","evidence_url","verified_date","round"
"ea177665201f","エアコン・空調","ダイキン エアコン 8畳用 2.5kW 最上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"323be47c3a93","エアコン・空調","ダイキン エアコン 8畳用 2.5kW 最上位 標準仕様","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"c8d3ced92f2e","エアコン・空調","ダイキン エアコン 8畳用 2.5kW 最上位 空気清浄フィルター付き","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"037e88fe6373","エアコン・空調","ダイキン エアコン 8畳用 2.5kW 最上位 自動掃除機能付き","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"5018dd1d28d3","エアコン・空調","ダイキン エアコン 8畳用 スタンダード","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"669e3b5e8a95","エアコン・空調","ダイキン エアコン 8畳用 ハイスペック","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"29137d5d6495","エアコン・空調","ダイキン エアコン 8畳用 プレミアム","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"d981a5f8ffc5","エアコン・空調","ダイキン エアコン 8畳用 ミドル","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"c94d1fa7788a","エアコン・空調","ダイキン エアコン 8畳用 最上位モデル","台","catalog-2026-07","https://www.ac.daikin.co.jp/roomaircon","2026-07-21","R1/R2昇格"
"920ce1245f93","エアコン・空調","ダイキン 業務用壁掛け（3馬力）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"9e9b04b475ab","エアコン・空調","ダイキン 業務用天吊（4方向 2.5馬力）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"b183e54967b8","エアコン・空調","ダイキン 業務用天吊（4方向 4馬力）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"19f451b7f01d","エアコン・空調","ダイキン 業務用天吊（4方向 6馬力）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"22825bb95a33","エアコン・空調","ダイキン 業務用天吊（4方向 8馬力）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"fec4680bc07e","エアコン・空調","ダイキン（全館空調） CO2センサー 室内用（HEMS連動）","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"25f9feaa7075","エアコン・空調","ダイキン（全館空調） 全熱交換換気 大型 400m³/h","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"c7f60ca5c774","エアコン・空調","ダイキン（全館空調） 全館空調 120〜160㎡対応 大型","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"6bbd430c41ef","エアコン・空調","ダイキン（全館空調） 全館空調 200㎡以上 業務用クラス","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"9dc52ef02e86","エアコン・空調","ダイキン（全館空調） 全館空調 スマート制御盤","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"17a95a00cdd9","エアコン・空調","ダイキン（全館空調） 全館空調 チャンバーボックス","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"01ffa97d007c","エアコン・空調","ダイキン（全館空調） 全館空調 吹出口グリル（天井 200×200）","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"21e7474efc64","エアコン・空調","ダイキン（全館空調） 全館空調 風量調整ダンパー","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"a0ac15b36edb","エアコン・空調","ダイキン（全館空調） 全館空調システム 本体 80〜120㎡対応","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"7123ecf207ca","エアコン・空調","ダイキン（全館空調） 全館空調用 給気ダクト（φ150 1m）","台","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"bcbb21527b8d","エアコン・空調","ダイキン（全館空調） 全館空調用 還気ダクト（φ200 1m）","台","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"5883a7fa276a","エアコン・空調","ダイキン（全館空調） 床下冷暖房システム（基礎断熱必須）","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"94a6fb2e70cc","エアコン・空調","ダイキン（全館空調） 輻射冷暖房 壁型パネル（1m²）","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"752346137f5d","エアコン・空調","ダイキン（全館空調） 輻射冷暖房パネル 天井型（1m）","台","catalog-2026-07","https://www.ac.daikin.co.jp/kanki_home","2026-07-21","R1/R2昇格"
"137bc136d403","エアコン・空調","ダイキン（業務用） 全熱交換機 業務用 800m³/h","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"44d53f69b90d","エアコン・空調","ダイキン（業務用） 壁掛形 業務用 2.2kW（小型店舗）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"7498c78d08cb","エアコン・空調","ダイキン（業務用） 天井カセット形 2方向 2HP（6kW）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"de70f047c4f3","エアコン・空調","ダイキン（業務用） 天井カセット形 2方向 3HP（9kW）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"f9c8f16ffd42","エアコン・空調","ダイキン（業務用） 天井カセット形 4方向 10HP（30kW）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"2ef71f8080a0","エアコン・空調","ダイキン（業務用） 天井カセット形 4方向 3HP（9kW）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"3e3adc00d898","エアコン・空調","ダイキン（業務用） 天井カセット形 4方向 5HP（15kW）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"c78a30fc1b7d","エアコン・空調","ダイキン（業務用） 天井カセット形 4方向 8HP（24kW）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"8d599da3d9f9","エアコン・空調","ダイキン（業務用） 天井埋込ダクト形 3HP","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"fbe745375f4f","エアコン・空調","ダイキン（業務用） 天井埋込ダクト形 8HP","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"449675153c2b","エアコン・空調","ダイキン（業務用） 天吊形 3HP（倉庫・バックヤード）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"44bb714e010d","エアコン・空調","ダイキン（業務用） 床置き形 3HP（ショーケース向き）","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"c743e7777984","エアコン・空調","ダイキン（業務用） 業務用マルチ 室外機 16HP","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"7585968493f7","エアコン・空調","ダイキン（業務用） 業務用マルチエアコン 室外機 8HP","台","catalog-2026-07","https://proshop.ac.daikin.co.jp/business/useful/select/1101_4.html","2026-07-21","R1/R2昇格"
"36e5542c5b98","エアコン・空調","ダクト清掃（1m）","m","catalog-2026-07","https://rescue.epark.jp/columns/kaden/aircon/2059","2026-07-21","R1/R2昇格"
"4d899f3492cd","エアコン・空調","ダクト附属品 アネモ型吹出口 φ300","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"59701e5a428b","エアコン・空調","ダクト附属品 フレキシブルダクト φ150×3m","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"5563461dada3","エアコン・空調","ダクト附属品 フレキシブルダクト φ200×3m","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"54f0163bbd34","エアコン・空調","ダクト附属品 防火ダンパー φ150（温度ヒューズ）","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"61382169863b","エアコン・空調","ダクト附属品 防火ダンパー φ200","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"80d8d632385e","エアコン・空調","ダクト附属品 防火ダンパー φ300","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"d7fadd57730c","エアコン・空調","ダクト附属品 風量調整ダンパー φ150","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"631ebc6a6b9e","エアコン・空調","ダクト附属品 風量調整ダンパー φ200","個","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"470b6412742a","エアコン・空調","デンソー（全館空調） CO2センサー 室内用（HEMS連動）","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"98abf22bb8c2","エアコン・空調","デンソー（全館空調） 全熱交換換気 大型 400m³/h","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"e371e1e43eb7","エアコン・空調","デンソー（全館空調） 全館空調 120〜160㎡対応 大型","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"5bfff504b607","エアコン・空調","デンソー（全館空調） 全館空調 200㎡以上 業務用クラス","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"d33cd113776b","エアコン・空調","デンソー（全館空調） 全館空調 スマート制御盤","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"1a21abcc7cab","エアコン・空調","デンソー（全館空調） 全館空調 チャンバーボックス","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"e50162fe7aa2","エアコン・空調","デンソー（全館空調） 全館空調 吹出口グリル（天井 200×200）","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"518da63ea7d2","エアコン・空調","デンソー（全館空調） 全館空調 風量調整ダンパー","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"ae322008aec7","エアコン・空調","デンソー（全館空調） 全館空調システム 本体 80〜120㎡対応","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"9d9d27d8ccb0","エアコン・空調","デンソー（全館空調） 全館空調用 給気ダクト（φ150 1m）","台","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"e06c5f8a9ba8","エアコン・空調","デンソー（全館空調） 全館空調用 還気ダクト（φ200 1m）","台","catalog-2026-07","https://www.ko-spiral.co.jp/pdf/01.pdf","2026-07-21","R1/R2昇格"
"b76de43f63a0","エアコン・空調","デンソー（全館空調） 床下冷暖房システム（基礎断熱必須）","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"bdf8333261d4","エアコン・空調","デンソー（全館空調） 輻射冷暖房 壁型パネル（1m²）","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"ed5629960ac7","エアコン・空調","デンソー（全館空調） 輻射冷暖房パネル 天井型（1m）","台","catalog-2026-07","https://www.denso-solution.com/paradia","2026-07-21","R1/R2昇格"
"2cdc9a037694","エアコン・空調","パナソニック エアコン 10畳用 2.8kW エントリー 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"a3a985a1c697","エアコン・空調","パナソニック エアコン 10畳用 2.8kW エントリー 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"01182a6ccbb6","エアコン・空調","パナソニック エアコン 10畳用 2.8kW エントリー 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"0dc325501162","エアコン・空調","パナソニック エアコン 10畳用 2.8kW エントリー 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"06a3d967e7e6","エアコン・空調","パナソニック エアコン 10畳用 2.8kW スタンダード AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"95a7d82e8836","エアコン・空調","パナソニック エアコン 10畳用 2.8kW スタンダード 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"0adb42ad6bbd","エアコン・空調","パナソニック エアコン 10畳用 2.8kW スタンダード 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"336cd9bcfb12","エアコン・空調","パナソニック エアコン 10畳用 2.8kW スタンダード 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"f538163ccffa","エアコン・空調","パナソニック エアコン 10畳用 2.8kW スタンダード 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"63d74ebf07f3","エアコン・空調","パナソニック エアコン 10畳用 2.8kW スタンダード 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"0b4dfdfb5fe9","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"c5ecf671ccb1","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 加湿機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"7ce1bcf279f4","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"e034af62fba3","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"a9340dd246ed","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"60ee2f3fe762","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"8b73a9f007dc","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 上位 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"9b2d2eaa305f","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"f38604f81255","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 加湿機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"88bbe1c77a4e","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"ceeb2b94d71d","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"e158333e9eec","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"efb3b6e2d4c4","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"0fe4dc776939","エアコン・空調","パナソニック エアコン 10畳用 2.8kW 最上位 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"7e23cc2e7066","エアコン・空調","パナソニック エアコン 10畳用 スタンダード","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"393f8d4e0c31","エアコン・空調","パナソニック エアコン 10畳用 ハイスペック","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"115a69b266b2","エアコン・空調","パナソニック エアコン 10畳用 プレミアム","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"3868c8d45ed6","エアコン・空調","パナソニック エアコン 10畳用 ミドル","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"a130a4b6981a","エアコン・空調","パナソニック エアコン 10畳用 最上位モデル","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"dc151c5f1cc0","エアコン・空調","パナソニック エアコン 12畳用 3.6kW エントリー 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"68d731c6c9ca","エアコン・空調","パナソニック エアコン 12畳用 3.6kW エントリー 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"c7712ca09758","エアコン・空調","パナソニック エアコン 12畳用 3.6kW エントリー 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"7c0e4615e5ee","エアコン・空調","パナソニック エアコン 12畳用 3.6kW エントリー 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"ec765a058250","エアコン・空調","パナソニック エアコン 12畳用 3.6kW スタンダード AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"009e46ac8169","エアコン・空調","パナソニック エアコン 12畳用 3.6kW スタンダード 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"d048c6e16820","エアコン・空調","パナソニック エアコン 12畳用 3.6kW スタンダード 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"59833e3e5108","エアコン・空調","パナソニック エアコン 12畳用 3.6kW スタンダード 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"a8c6fe6a1c2f","エアコン・空調","パナソニック エアコン 12畳用 3.6kW スタンダード 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"eb59f46c9111","エアコン・空調","パナソニック エアコン 12畳用 3.6kW スタンダード 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"b93a824e54b1","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"f4c012879b65","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 加湿機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"93c0b87139f2","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"68727a729962","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"958ca540a0c0","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"b36c9fb526cd","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"190f2616fd8b","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 上位 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"00664bf90d30","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"b9909f85c755","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 加湿機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"4de46e4cf1f8","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"37c7f80afc4b","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"def8f6bb3c93","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"76880b4ecbc8","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"09d5b814a9d1","エアコン・空調","パナソニック エアコン 12畳用 3.6kW 最上位 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"b06666165982","エアコン・空調","パナソニック エアコン 14畳用 4.0kW エントリー 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"04a565d1d81b","エアコン・空調","パナソニック エアコン 14畳用 4.0kW エントリー 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"356ab12f2141","エアコン・空調","パナソニック エアコン 14畳用 4.0kW エントリー 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"c41eacded86b","エアコン・空調","パナソニック エアコン 14畳用 4.0kW エントリー 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"00b37c9e348a","エアコン・空調","パナソニック エアコン 14畳用 4.0kW スタンダード AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"8d2f137ed939","エアコン・空調","パナソニック エアコン 14畳用 4.0kW スタンダード 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"d1840c257bfa","エアコン・空調","パナソニック エアコン 14畳用 4.0kW スタンダード 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"7b6674da196a","エアコン・空調","パナソニック エアコン 14畳用 4.0kW スタンダード 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"9238fec9f0a4","エアコン・空調","パナソニック エアコン 14畳用 4.0kW スタンダード 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"deb2cf370c61","エアコン・空調","パナソニック エアコン 14畳用 4.0kW スタンダード 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"68e9c7ad4358","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"412cf4c0969f","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 加湿機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"68e0511765b9","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"96c84143c1a8","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"4b7b20139fc6","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 標準仕様","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"875e34eac208","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 空気清浄フィルター付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"1e334271160c","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 上位 自動掃除機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"90a7edac70fe","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 最上位 AI自動運転","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"8023546f3450","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 最上位 加湿機能付き","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
"12c59ede7612","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 最上位 換気機能付き","台","catalog-2026-07","https://sumai.panasonic.jp/air/kanki/bathkan/","2026-07-21","R1/R2昇格"
"b52b64c83375","エアコン・空調","パナソニック エアコン 14畳用 4.0kW 最上位 暖房メイン（寒冷地仕様）","台","catalog-2026-07","https://panasonic.jp/aircon/LVseries.html","2026-07-21","R1/R2昇格"
